timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,lat_x,lon_x,alt_x,alt_ellipsoid_x,delta_alt,eph_x,epv_x,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,time_utc_usec,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading_offset,fix_type,vel_ned_valid,satellites_used,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading_y,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,label
266001352,-0.35803375,0.025101839,-0.044888545,0.9322912,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481127,138.2529189,51.860207,86.95912,0,2.722716425,3.928055175,0,2,0,0,0,0,362048113,1382529184,49464.28571,86560.28571,0.3425714286,2.017396214,1.996857171,2.980285914,0.84,1.3,102,32,0.06042857429,-0.02385714286,0.05385714286,-0.1135714289,0,0,0,3,1,11,36.2048055,138.2529121,0.642038675,0.61241075,-0.16112753,-0.015382085,0.016268428,0,-0.178939145,0.2987275,0.13242526,-0.066982305,-0.031618506,-0.00430735,-0.337511,0.0857281,0.51760365,0.87103672,-2.4072394,0.0064747804,51.69883,0.6582903,0.5336411,0.387152975,0.177846075,0.0834697595,1,1,1,1,2,0,2,1,3,1,1,0,benign
266051379,-0.35972255,0.01778948,-0.028708298,0.9324479,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481118,138.252919,51.86399,86.96103,0,2.722558,3.9280193,0,2,0,0,0,0,362048113,1382529184,49464,86560,0.3406666667,2.017396333,1.996333367,2.979666867,0.84,1.3,102,31.33333333,0.05666666933,-0.022,0.05033333333,-0.1080000003,0,0,0,3,1,11,36.2048055,138.2529121,0.6319806,0.62120324,-0.16516066,-0.015382085,0.016268428,0,-0.22085214,0.3218852,0.13770612,-0.06179599,-0.031618506,-0.00430735,-0.337511,-4.251299,-0.6091797,1.5470558,-2.4047956,0.0064747804,51.69883,0.6623234,0.527333,0.38607365,0.17225021,0.082993105,1,1,1,1,2,0,2,1,3,1,1,0,benign
266101344,-0.36139342,0.007336212,-0.0070444266,0.93235797,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481112,138.2529191,51.86511175,86.9600875,0,2.7224745,3.928049575,0,2,0,0,0,0,362048113,1382529184,49463.71429,86559.71429,0.3387619048,2.017396452,1.995809562,2.979047819,0.84,1.3,102,30.66666667,0.05290476438,-0.02014285714,0.04680952381,-0.1024285718,0,0,0,3,1,11,36.2048055,138.2529121,0.62091598,0.631154655,-0.16648661,-0.015382085,0.016268428,0,-0.216108785,0.32595335,0.14816019,-0.049147775,-0.031618506,-0.00430735,-0.337511,0.5721938,-0.287993177,0.812769275,-2.4017333,0.0064747804,51.69883,0.66364935,0.5317888,0.387608245,0.174696645,0.0833416075,1,1,1,1,2,0,2,1,3,1,1,0,benign
266151329,-0.36295706,-0.003927116,0.013123038,0.9317052,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481105,138.2529192,51.8662335,86.959145,0,2.722391,3.92807985,0,2,0,0,0,0,362048113,1382529184,49463.42857,86559.42857,0.3368571429,2.017396571,1.995285757,2.978428771,0.84,1.3,102,30,0.04914285943,-0.01828571429,0.04328571429,-0.09685714329,0,0,0,3,1,11,36.2048055,138.2529121,0.60985136,0.64110607,-0.16781256,-0.015382085,0.016268428,0,-0.21136543,0.3300215,0.15861426,-0.03649956,-0.031618506,-0.00430735,-0.337511,5.3956866,0.033193346,0.07848275,-2.398671,0.0064747804,51.69883,0.6649753,0.5362446,0.38914284,0.17714308,0.08369011,1,1,1,1,2,0,2,1,3,1,1,0,benign
266201321,-0.3646059,-0.01214304,0.0358096,0.93039393,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481098,138.2529192,51.86735525,86.9582025,0,2.7223075,3.928110125,0,2,0,0,0,0,362048113,1382529184,49463.14286,86559.14286,0.334952381,2.01739669,1.994761952,2.977809724,0.84,1.3,102,29.33333333,0.04538095448,-0.01642857143,0.03976190476,-0.09128571476,0,0,0,3,1,11,36.2048055,138.2529121,0.605882855,0.643298585,-0.16873061,-0.015382085,0.016268428,0,-0.19720061,0.288294645,0.153920565,-0.0397898665,-0.031618506,-0.00430735,-0.337511,1.4378223,-0.407350477,-1.576403625,-2.39511435,0.0064747804,51.69883,0.66589335,0.53092538,0.388223395,0.17289523,0.083305365,1,1,1,1,2,0,2,1,3,1,1,0,benign
266251315,-0.36589816,-0.017576454,0.05989208,0.9285594,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481091,138.2529193,51.868477,86.95726,0,2.722224,3.9281404,0,2,0,0,0,0,362048113,1382529184,49462.85714,86558.85714,0.333047619,2.01739681,1.994238148,2.977190676,0.84,1.3,102,28.66666667,0.04161904952,-0.01457142857,0.03623809524,-0.08571428624,0,0,0,3,1,11,36.2048055,138.2529121,0.60191435,0.6454911,-0.16964866,-0.015382085,0.016268428,0,-0.18303579,0.24656779,0.14922687,-0.043080173,-0.031618506,-0.00430735,-0.337511,-2.520042,-0.8478943,-3.23129,-2.3915577,0.0064747804,51.69883,0.6668114,0.52560616,0.38730395,0.16864738,0.08292062,1,1,1,1,2,0,2,1,3,1,1,0,benign
266301300,-0.36800262,-0.021031557,0.070240505,0.9269294,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481094,138.2529192,51.8698865,86.9565775,0,2.7220971,3.92810505,0,2,0,0,0,0,362048113,1382529184,49462.57143,86558.57143,0.3311428571,2.017396929,1.993714343,2.976571629,0.84,1.3,102,28,0.03785714457,-0.01271428571,0.03271428571,-0.08014285771,0,0,0,3,1,11,36.2048055,138.2529121,0.60107264,0.6448823,-0.17074365,-0.015382085,0.016268428,0,-0.14559123,0.20783105,0.144330695,-0.0461138505,-0.031618506,-0.00430735,-0.337511,-2.19551765,-0.62738312,-2.1672401,-2.38664385,0.0064747804,51.69883,0.6679064,0.52994418,0.387646155,0.17102851,0.083164735,1,1,1,1,2,0,2,1,3,1,1,0,benign
266351296,-0.37019947,-0.022420974,0.06865691,0.9261403,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481097,138.2529192,51.871296,86.955895,0,2.7219702,3.9280697,0,2,0,0,0,0,362048113,1382529184,49462.28571,86558.28571,0.3292380952,2.017397048,1.993190538,2.975952581,0.84,1.3,102,27.33333333,0.03409523962,-0.01085714286,0.02919047619,-0.07457142919,0,0,0,3,1,11,36.2048055,138.2529121,0.60023093,0.6442735,-0.17183864,-0.015382085,0.016268428,0,-0.10814667,0.16909431,0.13943452,-0.049147528,-0.031618506,-0.00430735,-0.337511,-1.8709933,-0.40687194,-1.1031902,-2.38173,0.0064747804,51.69883,0.6690014,0.5342822,0.38798836,0.17340964,0.08340885,1,1,1,1,2,0,2,1,3,1,1,0,benign
266401282,-0.3721844,-0.019570565,0.060818523,0.92595726,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.204811,138.2529191,51.8727055,86.9552125,0,2.7218433,3.92803435,0,2,0,0,0,0,362048113,1382529184,49462,86558,0.3273333333,2.017397167,1.992666733,2.975333533,0.84,1.3,102,26.66666667,0.03033333467,-0.009,0.02566666667,-0.06900000067,0,0,0,3,1,11,36.2048055,138.2529121,0.60746139,0.63241365,-0.1735621,-0.015382085,0.016268428,0,-0.068879557,0.128645005,0.14821104,-0.0395806805,-0.031618506,-0.00430735,-0.337511,-0.2437847,1.78595283,0.0190603,-2.3777667,0.0064747804,51.69883,0.67072487,0.52862602,0.386928395,0.16880588,0.08295511,1,1,1,1,2,0,2,1,3,1,1,0,benign
266451273,-0.37433285,-0.012997933,0.045490198,0.9260867,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481103,138.252919,51.874115,86.95453,0,2.7217164,3.927999,0,2,0,0,0,0,362048113,1382529184,49461.71429,86557.71429,0.3254285714,2.017397286,1.992142929,2.974714486,0.84,1.3,102,26,0.02657142971,-0.007142857143,0.02214285714,-0.06342857214,0,0,0,3,1,11,36.2048055,138.2529121,0.61469185,0.6205538,-0.17528556,-0.015382085,0.016268428,0,-0.029612444,0.0881957,0.15698756,-0.030013833,-0.031618506,-0.00430735,-0.337511,1.3834239,3.9787776,1.1413108,-2.3738034,0.0064747804,51.69883,0.67244834,0.52296984,0.38586843,0.16420212,0.08250137,1,1,1,1,2,0,2,1,3,1,1,0,benign
266501265,-0.3760612,-0.0025587117,0.022566518,0.9263165,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481109,138.2529189,51.8725805,86.95094,0,2.721642725,3.92797075,0,2,0,0,0,0,362048113,1382529184,49461.42857,86557.42857,0.3235238095,2.017397405,1.991619124,2.974095438,0.84,1.3,102,25.33333333,0.02280952476,-0.005285714286,0.01861904762,-0.05785714362,0,0,0,3,1,11,36.2048055,138.2529121,0.623087525,0.60792875,-0.17388836,-0.015382085,0.016268428,0,-0.021272751,0.0710826365,0.184192335,-0.0001742615,-0.031618506,-0.00430735,-0.337511,0.76338781,2.7482403,0.93414155,-2.3707043,0.0064747804,51.69883,0.67105112,0.527148395,0.38620229,0.16651171,0.082751425,1,1,1,1,2,0,2,1,3,1,1,0,benign
266551259,-0.37735954,0.008549363,-0.0017019588,0.9260259,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481115,138.2529188,51.871046,86.94735,0,2.72156905,3.9279425,0,2,0,0,0,0,362048113,1382529184,49461.14286,86557.14286,0.3216190476,2.017397524,1.991095319,2.97347639,0.84,1.3,102,24.66666667,0.01904761981,-0.003428571429,0.0150952381,-0.0522857151,0,0,0,3,1,11,36.2048055,138.2529121,0.6314832,0.5953037,-0.17249116,-0.015382085,0.016268428,0,-0.012933058,0.053969573,0.21139711,0.02966531,-0.031618506,-0.00430735,-0.337511,0.14335172,1.517703,0.7269723,-2.3676052,0.0064747804,51.69883,0.6696539,0.53132695,0.38653615,0.1688213,0.08300148,1,1,1,1,2,0,2,1,3,1,1,0,benign
266601247,-0.3779477,0.018876972,-0.028020749,0.92521024,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481122,138.2529187,51.8695115,86.94376,0,2.721495375,3.92791425,0,2,0,0,0,0,362048113,1382529184,49460.85714,86556.85714,0.3197142857,2.017397643,1.990571514,2.972857343,0.84,1.3,102,24,0.01528571486,-0.001571428571,0.01157142857,-0.04671428657,0,0,0,3,1,11,36.2048055,138.2529121,0.6369831,0.5865427,-0.170819585,-0.015382085,0.016268428,0,-0.035064437,0.0762407065,0.203607975,0.02355468,-0.031618506,-0.00430735,-0.337511,0.0086002,1.7548326,1.0504482,-2.3653233,0.0064747804,51.69883,0.66798235,0.526380625,0.38562606,0.165169335,0.082627155,1,1,1,1,2,0,2,1,3,1,1,0,benign
266651239,-0.37850443,0.028150067,-0.05342183,0.92362773,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481128,138.2529185,51.867977,86.94017,0,2.7214217,3.927886,0,2,0,0,0,0,362048113,1382529184,49460.57143,86556.57143,0.3178095238,2.017397762,1.99004771,2.972238295,0.84,1.3,102,23.33333333,0.0115238099,0.0002857142857,0.008047619048,-0.04114285805,0,0,0,3,1,11,36.2048055,138.2529121,0.642483,0.5777817,-0.16914801,-0.015382085,0.016268428,0,-0.057195816,0.09851184,0.19581884,0.01744405,-0.031618506,-0.00430735,-0.337511,-0.12615132,1.9919622,1.3739241,-2.3630414,0.0064747804,51.69883,0.6663108,0.5214343,0.38471597,0.16151737,0.08225283,1,1,1,1,2,0,2,1,3,1,1,0,benign
266701230,-0.37851623,0.03409898,-0.06819667,0.922449,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481127,138.2529185,51.8670828,86.937773,0,2.72136456,3.92790912,0,2,0,0,0,0,362048113,1382529184,49460.28571,86556.28571,0.3159047619,2.017397881,1.989523905,2.971619248,0.84,1.3,102,22.66666667,0.007761904952,0.002142857143,0.004523809524,-0.03557142952,0,0,0,3,1,11,36.2048055,138.2529121,0.6429573,0.5757264,-0.1675211233,-0.015382085,0.016268428,0,-0.08086489733,0.1152751933,0.1912103033,0.01451224683,-0.031618506,-0.00430735,-0.337511,0.5871483533,-0.09452263333,0.04607516667,-2.362547567,0.0064747804,51.69883,0.6646839,0.5241613,0.3849348133,0.1630304433,0.08241914333,1,1,1,1,2,0,2,1,3,1,1,0,benign
266722555,-0.378525735,0.0351592585,-0.0676082975,0.9224478,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481125,138.2529185,51.8661886,86.935376,0,2.72130742,3.92793224,0,2,0,0,0,0,362048113,1382529184,49460,86556,0.314,2.017398,1.9890001,2.9710002,0.84,1.3,102,22,0.004,0.004,0.001,-0.030000001,0,0,0,3,1,11,36.2048055,138.2529121,0.6434316,0.5736711,-0.1658942367,-0.015382085,0.016268428,0,-0.1045339787,0.1320385467,0.1866017667,0.01158044367,-0.031618506,-0.00430735,-0.337511,1.300448027,-2.181007467,-1.281773767,-2.362053733,0.0064747804,51.69883,0.663057,0.5268883,0.3851536567,0.1645435167,0.08258545667,1,1,1,1,2,0,2,1,3,1,1,0,benign
266751221,-0.37853524,0.036219537,-0.067019925,0.9224466,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481124,138.2529185,51.8652944,86.932979,0,2.72125028,3.92795536,0,2,0,0,0,0,362048112.8,1382529185,49464.2381,86560.28571,0.3147619048,2.01739811,1.988142957,2.969857333,0.84,1.3,102,22.52380952,0.009000000238,0.006476190476,-0.003523809714,-0.01776190524,0,0,0,3,1,11,36.2048055,138.2529121,0.6439059,0.5716158,-0.16426735,-0.015382085,0.016268428,0,-0.12820306,0.1488019,0.18199323,0.0086486405,-0.031618506,-0.00430735,-0.337511,2.0137477,-4.2674923,-2.6096227,-2.3615599,0.0064747804,51.69883,0.6614301,0.5296153,0.3853725,0.16605659,0.08275177,1,1,1,1,2,0,2,1,3,1,1,0,benign
266801214,-0.37852594,0.032376967,-0.05670382,0.92328465,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481123,138.2529185,51.8644002,86.930582,0,2.72119314,3.92797848,0,2,0,0,0,0,362048112.6,1382529185,49468.47619,86564.57143,0.3155238095,2.017398219,1.987285814,2.968714467,0.84,1.3,102,23.04761905,0.01400000048,0.008952380952,-0.008047619429,-0.005523809476,0,0,0,3,1,11,36.2048055,138.2529121,0.639794035,0.5741729,-0.16447264,-0.015382085,0.016268428,0,-0.16528381,0.187536215,0.18254655,0.00957904875,-0.031618506,-0.00430735,-0.337511,2.14473835,-5.37930065,-0.3419372,-2.36266125,0.0064747804,51.69883,0.6616354,0.524778165,0.385633725,0.162612835,0.082483752,1,1,1,1,2,0,2,1,3,1,1,0,benign
266851203,-0.3784774,0.023880666,-0.03997235,0.92443866,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481122,138.2529185,51.863506,86.928185,0,2.721136,3.9280016,0,2,0,0,0,0,362048112.4,1382529186,49472.71429,86568.85714,0.3162857143,2.017398329,1.986428671,2.9675716,0.84,1.3,102,23.57142857,0.01900000071,0.01142857143,-0.01257142914,0.006714286286,0,0,0,3,1,11,36.2048055,138.2529121,0.63568217,0.57673,-0.16467793,-0.015382085,0.016268428,0,-0.20236456,0.22627053,0.18309987,0.010509457,-0.031618506,-0.00430735,-0.337511,2.275729,-6.491109,1.9257483,-2.3637626,0.0064747804,51.69883,0.6618407,0.51994103,0.38589495,0.15916908,0.082215734,1,1,1,1,2,0,2,1,3,1,1,0,benign
266901194,-0.3787165,0.014069516,-0.018952545,0.9252117,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481118,138.2529186,51.8633095,86.92603125,0,2.721088825,3.9279767,0,2,0,0,0,0,362048112.2,1382529186,49476.95238,86573.14286,0.317047619,2.017398438,1.985571529,2.966428733,0.84,1.3,102,24.0952381,0.02400000095,0.0139047619,-0.01709523886,0.01895238205,0,0,0,3,1,11,36.2048055,138.2529121,0.6283319,0.58322608,-0.164216635,-0.015382085,0.016268428,0,-0.217401995,0.236851265,0.1778696,0.0065580454,-0.031618506,-0.00430735,-0.337511,0.4186948,-5.87497885,2.71156595,-2.3647708,0.0064747804,51.69883,0.6613794,0.523953365,0.386227525,0.161434065,0.082471517,1,1,1,1,2,0,2,1,3,1,1,0,benign
266951186,-0.37827137,0.0031836005,0.0078603495,0.925656,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481114,138.2529186,51.863113,86.9238775,0,2.72104165,3.9279518,0,2,0,0,0,0,362048112,1382529187,49481.19048,86577.42857,0.3178095238,2.017398548,1.984714386,2.965285867,0.84,1.3,102,24.61904762,0.02900000119,0.01638095238,-0.02161904857,0.03119047781,0,0,0,3,1,11,36.2048055,138.2529121,0.62098163,0.58972216,-0.16375534,-0.015382085,0.016268428,0,-0.23243943,0.247432,0.17263933,0.0026066338,-0.031618506,-0.00430735,-0.337511,-1.4383394,-5.2588487,3.4973836,-2.365779,0.0064747804,51.69883,0.6609181,0.5279657,0.3865601,0.16369905,0.0827273,1,1,1,1,2,0,2,1,3,1,1,0,benign
267001177,-0.37816018,-0.009595263,0.02909433,0.92523324,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.2048111,138.2529187,51.8629165,86.92172375,0,2.720994475,3.9279269,0,2,0,0,0,0,362048111.9,1382529187,49485.42857,86581.71429,0.3185714286,2.017398657,1.983857243,2.964143,0.84,1.3,102,25.14285714,0.03400000143,0.01885714286,-0.02614285829,0.04342857357,0,0,0,3,1,11,36.2048055,138.2529121,0.61931324,0.591601165,-0.163823155,-0.015382085,0.016268428,0,-0.204031,0.235553185,0.156824695,-0.0120835481,-0.031618506,-0.00430735,-0.337511,-1.26804635,-3.3750349,0.96457265,-2.365184,0.0064747804,51.69883,0.6609859,0.5234594,0.38571989,0.160709625,0.08239432,1,1,1,1,2,0,2,1,3,1,1,0,benign
267051168,-0.3780504,-0.024518456,0.04222833,0.92449635,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481105,138.2529187,51.86272,86.91957,0,2.7209473,3.927902,0,2,0,0,0,0,362048111.7,1382529188,49489.66667,86586,0.3193333333,2.017398767,1.9830001,2.963000133,0.84,1.3,102,25.66666667,0.03900000167,0.02133333333,-0.030666668,0.05566666933,0,0,0,3,1,11,36.2048055,138.2529121,0.61764485,0.59348017,-0.16389097,-0.015382085,0.016268428,0,-0.17562257,0.22367437,0.14101006,-0.02677373,-0.031618506,-0.00430735,-0.337511,-1.0977533,-1.4912211,-1.5682383,-2.364589,0.0064747804,51.69883,0.6610537,0.5189531,0.38487968,0.1577202,0.08206134,1,1,1,1,2,0,2,1,3,1,1,0,benign
267101160,-0.37798163,-0.044211995,0.04744243,0.92353904,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481111,138.2529187,51.8631445,86.918125,0,2.720906475,3.9278784,0,2,0,0,0,0,362048111.5,1382529189,49493.90476,86590.28571,0.3200952381,2.017398876,1.982142957,2.961857267,0.84,1.3,102,26.19047619,0.0440000019,0.02380952381,-0.03519047771,0.0679047651,0,0,0,3,1,11,36.2048055,138.2529121,0.619654425,0.59507215,-0.164587275,-0.015382085,0.016268428,0,-0.11120463,0.20757707,0.13038574,-0.03555067,-0.031618506,-0.00430735,-0.337511,2.52775015,-2.79550725,-0.851589825,-2.36186365,0.0064747804,51.69883,0.66175,0.52292085,0.38520889,0.159966345,0.08232133,1,1,1,1,2,0,2,1,3,1,1,0,benign
267151151,-0.37799892,-0.060016226,0.043469097,0.9228355,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481117,138.2529187,51.863569,86.91668,0,2.72086565,3.9278548,0,2,0,0,0,0,362048111.3,1382529189,49498.14286,86594.57143,0.3208571429,2.017398986,1.981285814,2.9607144,0.84,1.3,102,26.71428571,0.04900000214,0.02628571429,-0.03971428743,0.08014286086,0,0,0,3,1,11,36.2048055,138.2529121,0.621664,0.59666413,-0.16528358,-0.015382085,0.016268428,0,-0.04678669,0.19147977,0.11976142,-0.04432761,-0.031618506,-0.00430735,-0.337511,6.1532536,-4.0997934,-0.13494135,-2.3591383,0.0064747804,51.69883,0.6624463,0.5268886,0.3855381,0.16221249,0.08258132,1,1,1,1,2,0,2,1,3,1,1,0,benign
267201142,-0.37826332,-0.06526228,0.029363973,0.92292774,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481123,138.2529187,51.8639935,86.915235,0,2.720824825,3.9278312,0,2,0,0,0,0,362048111.1,1382529190,49502.38095,86598.85714,0.3216190476,2.017399095,1.980428671,2.959571533,0.84,1.3,102,27.23809524,0.05400000238,0.02876190476,-0.04423809714,0.09238095662,0,0,0,3,1,11,36.2048055,138.2529121,0.63229085,0.593665165,-0.165435235,-0.015382085,0.016268428,0,0.010087485,0.20084702,0.13891114,-0.023575654,-0.031618506,-0.00430735,-0.337511,4.52773345,-1.2264309,-1.326970325,-2.35915515,0.0064747804,51.69883,0.662597975,0.52249195,0.38472533,0.159399845,0.08226208,1,1,1,1,2,0,2,1,3,1,1,0,benign
267251133,-0.37891626,-0.061709385,0.010762484,0.9233085,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481128,138.2529187,51.864418,86.91379,0,2.720784,3.9278076,0,2,0,0,0,0,362048110.9,1382529190,49506.61905,86603.14286,0.3223809524,2.017399205,1.979571529,2.958428667,0.84,1.3,102,27.76190476,0.05900000262,0.03123809524,-0.04876190686,0.1046190524,0,0,0,3,1,11,36.2048055,138.2529121,0.6429177,0.5906662,-0.16558689,-0.015382085,0.016268428,0,0.06696166,0.21021427,0.15806086,-0.002823698,-0.031618506,-0.00430735,-0.337511,2.9022133,1.6469316,-2.5189993,-2.359172,0.0064747804,51.69883,0.66274965,0.5180953,0.38391256,0.1565872,0.08194284,1,1,1,1,2,0,2,1,3,1,1,0,benign
267301162,-0.37979376,-0.055984806,-0.010915798,0.92331105,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.2048114,138.2529187,51.86196225,86.909815,0,2.72068825,3.92777495,0,2,0,0,0,0,362048110.7,1382529191,49510.85714,86607.42857,0.3231428571,2.017399314,1.978714386,2.9572858,0.84,1.3,102,28.28571429,0.06400000286,0.03371428571,-0.05328571657,0.1168571481,0,0,0,3,1,11,36.2048055,138.2529121,0.65731323,0.591301485,-0.16368653,-0.015382085,0.016268428,0,0.112964355,0.236878355,0.168405335,0.009646573,-0.031618506,-0.00430735,-0.337511,3.41439315,-1.80506635,0.16031085,-2.3597434,0.0064747804,51.69883,0.660849275,0.52202935,0.38423924,0.15880908,0.082204725,1,1,1,1,2,0,2,1,3,1,1,0,benign
267351118,-0.3809016,-0.04874056,-0.036482893,0.92260903,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481153,138.2529188,51.8595065,86.90584,0,2.7205925,3.9277423,0,2,0,0,0,0,362048110.5,1382529191,49515.09524,86611.71429,0.3239047619,2.017399424,1.977857243,2.956142933,0.84,1.3,102,28.80952381,0.0690000031,0.03619047619,-0.05780952629,0.1290952439,0,0,0,3,1,11,36.2048055,138.2529121,0.67170876,0.59193677,-0.16178617,-0.015382085,0.016268428,0,0.15896705,0.26354244,0.17874981,0.022116844,-0.031618506,-0.00430735,-0.337511,3.926573,-5.2570643,2.839621,-2.3603148,0.0064747804,51.69883,0.6589489,0.5259634,0.38456592,0.16103096,0.08246661,1,1,1,1,2,0,2,1,3,1,1,0,benign
267401107,-0.3816415,-0.038898285,-0.060059562,0.9215365,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481165,138.2529188,51.85705075,86.901865,0,2.72049675,3.92770965,0,2,0,0,0,0,362048110.3,1382529192,49519.33333,86616,0.3246666667,2.017399533,1.9770001,2.955000067,0.84,1.3,102,29.33333333,0.07400000333,0.03866666667,-0.062333336,0.1413333397,0,0,0,3,1,11,36.2048055,138.2529121,0.68434998,0.598242135,-0.15877679,-0.015382085,0.016268428,0,0.15697694,0.328640905,0.16924782,0.015274836,-0.031618506,-0.00430735,-0.337511,-0.533736,-1.52643475,0.0101238,-2.361112,0.0064747804,51.69883,0.65593952,0.5210225,0.38357024,0.15753038,0.082047567,1,1,1,1,2,0,2,1,3,1,1,0,benign
267451097,-0.38185483,-0.025095165,-0.078564405,0.920535,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481177,138.2529188,51.854595,86.89789,0,2.720401,3.927677,0,2,0,0,0,0,362048110.1,1382529193,49523.57143,86620.28571,0.3254285714,2.017399643,1.976142957,2.9538572,0.84,1.3,102,29.85714286,0.07900000357,0.04114285714,-0.06685714571,0.1535714354,0,0,0,3,1,11,36.2048055,138.2529121,0.6969912,0.6045475,-0.15576741,-0.015382085,0.016268428,0,0.15498683,0.39373937,0.15974583,0.008432828,-0.031618506,-0.00430735,-0.337511,-4.994045,2.2041948,-2.8193734,-2.3619092,0.0064747804,51.69883,0.65293014,0.5160816,0.38257456,0.1540298,0.081628524,1,1,1,1,2,0,2,1,3,1,1,0,benign
267501090,-0.38195947,-0.009862423,-0.09339333,0.91939515,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481181,138.252919,51.85103025,86.893155,0,2.72035775,3.9277088,0,2,0,0,0,0,362048110,1382529193,49527.80952,86624.57143,0.3261904762,2.017399752,1.975285814,2.952714333,0.84,1.3,102,30.38095238,0.08400000381,0.04361904762,-0.07138095543,0.1658095312,0,0,0,3,1,11,36.2048055,138.2529121,0.7070482,0.61997,-0.152468525,-0.015382085,0.016268428,0,0.133327388,0.475032935,0.16261387,0.0137949725,-0.031618506,-0.00430735,-0.337511,-3.06167865,0.79510308,-3.42279235,-2.36109865,0.0064747804,51.69883,0.64963127,0.51991875,0.38405793,0.15622365,0.081995817,1,1,1,1,2,0,2,1,3,1,1,0,benign
267551081,-0.38190648,0.005561683,-0.10556284,0.9181357,0.9999948,-4.61E-10,1.58E-09,0.0032373846,3,36.20481185,138.2529192,51.8474655,86.88842,0,2.7203145,3.9277406,0,2,0,0,0,0,362048109.8,1382529194,49532.04762,86628.85714,0.326952381,2.017399862,1.974428671,2.951571467,0.84,1.3,102,30.9047619,0.08900000405,0.0460952381,-0.07590476514,0.178047627,0,0,0,3,1,11,36.2048055,138.2529121,0.7171052,0.6353925,-0.14916964,-0.015382085,0.016268428,0,0.111667946,0.5563265,0.16548191,0.019157117,-0.031618506,-0.00430735,-0.337511,-1.1293123,-0.61398864,-4.0262113,-2.3602881,0.0064747804,51.69883,0.6463324,0.5237559,0.3855413,0.1584175,0.08236311,1,1,1,1,2,0,2,1,3,1,1,0,benign
