timestamp,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],lat,lon,alt,alt_ellipsoid,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,gps_hvel[0]_ratio,gps_hvel[1]_ratio,gps_vvel_ratio,gps_hpos[0]_ratio,gps_hpos[1]_ratio,gps_vpos_ratio,gps_hvel[0]_var,gps_hvel[1]_var,gps_vvel_var,gps_hpos[0]_var,gps_hpos[1]_var,gps_vpos_var,gps_hvel[0]_inn,gps_hvel[1]_inn,gps_vvel_inn,gps_hpos[0]_inn,gps_hpos[1]_inn,gps_vpos_inn,lat_glob,lon_glob,alt_glob,alt_ellipsoid_glob,eph_glob,epv_glob,x_loc,y_loc,z_loc,vx_loc,vy_loc,vz_loc,eph_loc,epv_loc,evh_loc,heading_loc,class
618557865,0.021239305,0.06449703,-0.078004874,0.26124683,0.0,0.0,0.0,-1.0,362048158,1382529221,41112,78208,1.7470001,3.061,0.77,1.35,103,35,0.055000003,0.028,0.047000002,-0.148,1.1893106,0.00019178621,5.461907e-06,0.04245203,5.383234e-05,0.011829518,0.0,0.14748472,0.14749135,0.26348808,3.1622252,3.1622255,0.0,0.01828513,0.026592672,-0.5288101,-0.06523611,-0.0016175061,0.0,36.20481496011632,138.25292203458838,52.211243,78.40352,2.7945063,4.1692076,-0.33801964,0.21844192,-3.262325,-0.012657569,-0.02378216,-0.69801784,0.46823132,0.399741,0.23262946,-2.3609018,benign flight
318953043,-0.053862624,0.012657406,-0.078773215,0.2785448,0.0,0.0,0.0,-1.0,362048174,1382529182,47670,84767,2.4520001,3.091,0.84,1.3,109,17,0.047000002,0.047000002,-0.0050000004,0.012,5.739625,0.0031008916,6.736506e-06,0.0014135363,0.00012186443,0.0064484407,0.0,0.101573855,0.10157483,0.20911427,6.1217155,6.1217136,0.0,0.08873691,0.08125889,0.08596374,0.1239835,0.13656676,0.0,36.20481912408516,138.2529195648519,51.88833,85.11977,2.7355113,3.9278264,1.5077564,0.6572927,-0.18971494,0.1795888,0.12356511,0.10507519,0.5994025,0.38614228,0.14991666,-2.3766375,gps spoofing
619660173,-0.09309251,0.012494183,0.15518731,0.21214217,0.0,0.0,0.0,-1.0,362048158,1382529219,41029,78125,1.7500001,3.0690002,0.77,1.35,103,34,0.043,-0.043,-0.006,-0.047000002,1.1893106,0.087294474,2.9692771e-06,0.0012086049,0.0020705264,0.013178922,0.0,0.46908957,0.4691035,0.99057704,3.2803013,3.2803018,0.0,-0.8965236,1.0118071,0.17300406,-0.41206646,0.23087096,0.0,36.20481536807134,138.25292345213475,52.499382,78.621796,2.798674,4.1703396,-0.3068023,0.32379192,-3.6048186,0.20526992,0.37319186,0.42102167,0.49444482,0.41066352,0.25277734,-2.621091,benign flight
778457943,0.07010731,0.07745368,-0.062345106,0.26160693,0.0,0.0,0.0,-1.0,362048154,1382529216,37707,74804,1.973,3.0360003,0.77,1.3399999,97,27,0.031000001,0.012,-0.029000001,0.030000001,2.139812,0.0008215485,7.09092e-06,0.00033729666,0.002060296,0.013777804,0.0,0.2949391,0.29494148,0.6342472,4.080799,4.080799,0.0,0.07783103,-0.018771863,-0.073131636,0.4584663,-0.14897645,0.0,36.20481943182637,138.25291996657432,52.7519,74.95567,2.8064632,4.171446,0.15850456,0.032440152,-3.805855,0.06219177,-0.012622382,0.019651467,0.5401945,0.42271915,0.1914618,-2.3232086,benign flight
370196746,0.20387842,0.07336845,-0.074575365,0.26673114,0.0,0.0,0.0,-1.0,362048043,1382529204,48903,85999,1.457,2.26,0.74,1.3199999,103,21,0.091000006,-0.063,0.066,-0.105000004,1.4001862,0.0024033624,4.608747e-06,0.0005322199,0.00036247182,0.011088881,0.0,0.21610998,0.21610671,0.47080708,2.2402654,2.2402642,0.0,0.113950714,-0.022104416,0.07914747,0.14248097,-0.066884875,0.0,36.20480481991496,138.2529194550119,44.345398,85.81766,2.2521265,4.371418,1.8591697,0.27410907,-0.09272396,0.00088316057,0.029490551,-0.025508588,0.43355957,0.40085608,0.1533787,-2.505134,gps jamming
547996561,0.288383,-0.031233842,-0.16870995,0.18351625,0.0,0.0,0.0,-1.0,362047962,1382529145,51406,88503,5.7180004,9.294001,0.75,1.2099999,157,33,0.34100002,-0.172,-0.29500002,-0.72300005,2.8430917,0.06387543,7.000068e-07,0.0073470287,0.0026961106,0.015189048,0.0,0.89843416,0.8983551,1.9074533,33.803574,33.80351,0.0,0.07183259,1.1977355,0.59190613,1.509455,0.08136128,0.0,36.20480977060677,138.25291808945727,43.747433,87.04495,2.6619658,4.3805046,2.4096615,0.1515855,0.50524276,-0.47423646,0.6042448,-0.19081338,1.483901,0.49011126,0.33283848,-2.917429,gps jamming
267352604,-0.084436685,0.079632856,-0.06796608,0.2830079,0.0,0.0,0.0,-1.0,362048109,1382529196,49549,86646,1.9710001,2.947,0.84,1.3,102,33,0.109000005,0.056,-0.094000004,0.22700001,0.0,0.0029245059,6.2342942e-06,1.4279863e-05,9.771424e-05,0.006663216,0.0,0.10318787,0.10316883,0.20934652,4.0633507,4.063352,0.0,0.06378987,0.08685014,-0.008644998,0.07995123,-0.09963024,0.0,36.20481176819232,138.2529188378289,51.854595,86.89789,2.720401,3.927677,0.67170876,0.59193677,-0.16178617,0.15896705,0.26354244,0.17874981,0.5259634,0.38456592,0.16103096,-2.3603148,gps spoofing
347698875,-0.035801273,0.10700258,-0.07470232,0.2663212,0.0,0.0,0.0,-1.0,362048075,1382529195,49083,86179,1.1850001,1.889,0.71,1.2099999,104,26,0.060000002,-0.060000002,-0.002,0.004,0.0,0.039879505,2.1654434e-06,0.0012321599,0.0002716389,0.011335213,0.0,0.10103924,0.10102595,0.2141581,1.4733231,1.4733247,0.0,0.18014777,-0.3173667,0.08122146,-0.028326035,-0.10002653,0.0,36.20480783282926,138.25291777130374,44.64238,86.38282,2.2418432,4.370731,2.2064457,0.098019406,-0.38408118,0.07116691,-0.13383533,0.01028343,0.3687846,0.39156455,0.13917324,-2.495055,gps jamming
537699281,0.053502448,0.103876784,-0.07505255,0.28410003,0.0,0.0,0.0,-1.0,362048245,1382529013,47348,84444,5.519,9.168,0.71,1.2099999,157,26,0.19000001,0.18900001,-0.023000002,0.365,2.8430917,0.035948895,3.4188986e-06,0.0011844276,0.00026743903,0.015187881,0.0,1.2066615,1.2065997,2.5863264,31.45233,31.452286,0.0,0.2518475,-1.0413444,-0.27673617,0.45857334,-0.058282733,0.0,36.20482936854,138.25289980936915,43.55951,87.41359,2.6670887,4.3807244,4.5274434,-1.4959047,0.6895772,0.66934127,-0.7826585,0.05589287,1.5149785,0.48836794,0.35679793,-2.5558033,gps jamming
459198355,0.035147276,0.08656586,-0.07138925,0.2681937,0.0,0.0,0.0,-1.0,362048130,1382529180,47994,85091,1.4410001,2.334,0.71,1.2099999,100,18,0.026,0.021000002,-0.016,0.024,2.734358,0.016557477,4.333343e-06,0.0058964114,0.0005047158,0.009635366,0.0,0.10116749,0.10116644,0.21244696,2.1428354,2.1428354,0.0,-0.1704993,0.20463754,-0.17696571,0.08411956,0.16443257,0.0,36.20481309317267,138.25292037054928,44.370358,85.11078,2.2509747,4.3707185,2.779114,0.35625505,-0.11768328,-0.18340492,0.20639972,-0.13929261,0.427536,0.39315155,0.14449206,-2.495768,gps jamming
751459862,0.08144643,0.093601696,-0.093409225,0.26013383,0.0,0.0,0.0,-1.0,362048252,1382529143,38083,75179,2.055,3.21,0.77,1.3399999,98,28,0.25800002,0.25500003,0.035,0.024,0.24033602,0.017143628,7.705863e-06,0.00012828226,0.00043985707,0.013337392,0.0,0.97291124,0.972909,2.1699128,4.54935,4.5493507,0.0,-0.64574045,0.16282624,-0.08342082,-0.22366625,-0.0044832528,0.0,36.204823796874514,138.25291513835424,52.811787,75.653564,2.8119664,4.172479,0.6573823,-0.42202175,-3.8637824,-0.22827332,0.23355164,0.020976916,0.56608784,0.43191707,0.16550405,-2.316702,benign flight
349098739,0.07596749,0.06617217,-0.070180565,0.26399678,0.0,0.0,0.0,-1.0,362048074,1382529194,49098,86194,1.1830001,1.8900001,0.71,1.2099999,104,28,0.027,0.001,0.027,-0.035,0.0,0.0017509724,2.0118941e-06,7.5484335e-05,5.6294186e-05,0.011394508,0.0,0.10102724,0.10102287,0.21422501,1.4681307,1.4681319,0.0,0.053061903,-0.06649967,0.020106362,-0.012865305,-0.045455277,0.0,36.20480737371531,138.2529186595253,44.622208,86.33766,2.2416518,4.3706636,2.143266,0.20254214,-0.36978006,0.036842164,-0.08532703,-0.014693714,0.36762193,0.39077953,0.13912877,-2.4988084,gps jamming
621557345,-0.030710807,0.103431955,-0.0836163,0.31373745,0.0,0.0,0.0,-1.0,362048196,1382529189,40477,77573,1.8520001,3.131,0.77,1.35,103,24,0.27800003,-0.245,0.13100001,0.12200001,6.1633263,0.007389672,6.209354e-06,0.0310484,0.000502399,0.014978703,0.0,0.27355936,0.27352813,0.56004643,3.607534,3.607542,0.0,-0.22480625,-0.022247717,0.65932816,-0.21286272,0.20990187,0.0,36.204818359645685,138.25292008157564,52.05364,78.06839,2.8084497,4.172635,0.039990775,0.043209072,-3.1047215,-0.036896046,-0.063808486,0.46521205,0.5453108,0.4340321,0.2340014,-2.329034,benign flight
444099199,0.08903162,0.044140887,-0.072922975,0.2772222,0.0,0.0,0.0,-1.0,362048119,1382529220,48417,85514,1.5150001,2.3260002,0.71,1.2099999,100,21,0.017,-0.002,-0.017,0.031000001,2.734358,0.025696503,3.7104842e-06,0.0024189777,5.081907e-05,0.010032894,0.0,0.102376916,0.10237865,0.21282955,2.3776124,2.3776124,0.0,-0.25645316,0.1702688,-0.11344932,0.037386417,0.054960907,0.0,36.20481172883932,138.2529229175363,44.637207,85.70622,2.2534955,4.3708334,2.624109,0.6117762,-0.3848156,-0.32121947,0.11017256,-0.12715021,0.43246436,0.39288783,0.14660728,-2.4864407,gps jamming
407996454,0.113241084,0.08494457,-0.08779082,0.26478755,0.0,0.0,0.0,-1.0,362048101,1382529257,48949,86046,1.7090001,2.614,0.71,1.2099999,102,38,0.052,-0.051000003,0.011000001,-0.035,1.9975964,0.0009067238,5.924216e-06,0.006811356,0.00085897994,0.011106678,0.0,0.10372327,0.10372388,0.21402332,3.038633,3.0386336,0.0,0.048489265,-0.027259089,0.19090502,-0.2554469,-0.10869151,0.0,36.20480788747694,138.25292446491844,44.617966,85.912186,2.2625427,4.372508,2.200267,0.7236198,-0.36529267,-0.011899993,0.013070243,0.15703578,0.48476696,0.4125729,0.15789437,-2.4971664,gps jamming
451498818,0.16386428,0.073265925,-0.07537322,0.2685612,0.0,0.0,0.0,-1.0,362048146,1382529198,48100,85196,1.4510001,2.2910001,0.71,1.2099999,100,20,0.046000004,0.014,0.044000003,-0.061000004,2.734358,0.0005427879,3.629926e-06,0.00013817761,0.00020117332,0.009879234,0.0,0.10175892,0.101760425,0.2126227,2.1900005,2.190001,0.0,0.036181323,0.0371599,-0.02710152,-0.10494876,0.070447,0.0,36.2048137310165,138.25292036210496,44.43851,85.301056,2.2504916,4.370707,2.8478224,0.36653256,-0.18305932,0.07303317,-0.06989114,-0.030890105,0.41709962,0.39150885,0.14377955,-2.5125897,gps jamming
683559370,0.07014787,0.0788356,-0.07055016,0.24943148,0.0,0.0,0.0,-1.0,362048320,1382529177,39757,76853,2.493,3.532,0.77,1.3399999,100,21,0.22800002,-0.22600001,-0.031000001,-0.033,0.18628335,0.00013301829,8.889238e-06,0.0006222714,0.0028504797,0.017124627,0.0,0.2692855,0.26928484,0.5580849,6.3811603,6.381162,0.0,-0.029924862,0.008712277,-0.09317729,-0.67433983,-0.19915242,0.0,36.20482668160831,138.2529155833533,52.30824,77.01478,2.8378203,4.175385,0.9653508,-0.36039105,-3.3593225,0.0042429483,-0.057196006,-0.084207445,0.6805863,0.4597186,0.22613545,-2.3215296,benign flight
729657740,0.1931434,0.07581595,-0.08820249,0.24849056,0.0,0.0,0.0,-1.0,362048204,1382529232,38478,75574,1.748,2.858,0.77,1.3399999,106,23,0.048,0.034,-0.034,0.042000003,2.6998765,0.0029144683,6.8138165e-06,0.00035169278,0.00025069033,0.011212647,0.0,0.10170225,0.101703666,0.21436991,3.157051,3.1570513,0.0,-0.08608252,0.035148747,-0.043414384,0.14066291,-0.015069425,0.0,36.204821471824985,138.25292306651667,52.42794,75.76759,2.7939446,4.168851,0.38678992,0.31202722,-3.4848607,-0.0753951,0.03589936,-0.031545937,0.47304425,0.3963208,0.14829613,-2.317975,benign flight
707860321,0.10205145,0.06378682,-0.08474073,0.26272416,0.0,0.0,0.0,-1.0,362048298,1382529225,38916,76012,2.2350001,3.3950002,0.77,1.3399999,99,26,0.186,-0.093,0.16100001,-0.063,0.18628335,0.0055089537,5.6988392e-06,0.0010105672,6.36093e-05,0.012900012,0.0,0.46461228,0.46461183,1.0261086,5.042399,5.042399,0.0,-0.25295886,0.03713338,0.16100867,-0.08954656,-0.0009126067,0.0,36.20482924387107,138.2529233254754,52.4287,76.47787,2.8101041,4.1702976,1.2342865,0.3221749,-3.4845614,0.14891332,0.18379061,0.030976279,0.55663437,0.4102375,0.16495487,-2.3115263,benign flight
714859972,0.06550554,0.06277394,-0.07898972,0.24567565,0.0,0.0,0.0,-1.0,362048229,1382529247,38936,76032,2.0640001,3.2110002,0.77,1.3399999,99,26,0.007,-0.002,0.006,-0.042000003,2.6998765,0.0013304282,6.7469255e-06,4.0894745e-05,0.00067657576,0.012115119,0.0,0.12390447,0.123902276,0.2631509,4.515498,4.515499,0.0,-0.064196184,-0.0013539158,0.016402354,0.27636373,-0.22419742,0.0,36.204825639860296,138.2529222852045,52.399055,76.2182,2.8102202,4.170439,0.85221463,0.23872598,-3.4475625,0.0009555065,-0.049820665,0.015137431,0.54798234,0.41163135,0.15318225,-2.3256142,benign flight
277453309,-0.04480201,0.07023093,-0.0795983,0.28093338,0.0,0.0,0.0,-1.0,362048168,1382529193,48955,86051,2.288,3.2730002,0.84,1.3,109,16,0.101,-0.004,0.101,0.08400001,5.739625,0.009129538,4.927736e-06,0.00021164429,0.0015080767,0.009247985,0.0,0.89927995,0.89926404,1.9762377,5.1045017,5.104509,0.0,-0.45304555,0.04551196,0.10225696,-0.43869066,0.04414797,0.0,36.20481453163262,138.25291845266122,52.06765,86.75656,2.7422514,3.9303474,1.0042717,0.56998855,-0.3688184,0.189246,-0.15906495,0.011967088,0.6210481,0.40908307,0.22270904,-2.3825738,gps spoofing
353999214,0.13684733,0.07128599,-0.07547476,0.25745633,0.0,0.0,0.0,-1.0,362048075,1382529191,48900,85996,1.2320001,2.006,0.71,1.2099999,104,26,0.040000003,-0.035,-0.020000001,0.031000001,0.0,0.00014077147,2.72303e-06,0.00094110164,0.00011218349,0.011425945,0.0,0.10364459,0.103639916,0.2183979,1.5938171,1.5938174,0.0,0.004098654,0.019098131,0.07168239,0.06685805,0.023207754,0.0,36.20480780209285,138.25291909113753,44.462593,86.11061,2.2441149,4.3710938,2.1907728,0.24146065,-0.2099191,-0.042602014,-0.037018035,0.13648413,0.38980955,0.39730623,0.14854868,-2.5047555,gps jamming
321351261,0.018924467,0.063042924,-0.06852101,0.28695625,0.0,0.0,0.0,-1.0,362048203,1382529156,47371,84467,2.311,2.996,0.84,1.3,108,25,0.085,0.059000004,-0.062000003,0.026,5.739625,0.012216558,6.898792e-06,0.0032165213,0.0002808256,0.006439321,0.0,0.13645348,0.13645686,0.28691214,5.5547004,5.5547,0.0,0.20414405,-0.15232338,0.15189297,-0.032759666,0.19747797,0.0,36.20481956578977,138.25291771179374,51.87719,84.9826,2.7304485,3.9272108,1.568308,0.51304436,-0.17785119,0.18197109,-0.10877642,0.12834875,0.5733618,0.37885994,0.15253872,-2.3879771,gps spoofing
531497127,0.1741728,0.07358004,-0.09490129,0.28100386,0.0,0.0,0.0,-1.0,362048291,1382529384,52145,89242,5.46,9.058001,0.82,1.37,147,16,0.45400003,0.016,-0.45400003,-0.059000004,2.8430917,0.02792331,4.9321584e-06,0.000965774,0.00065123575,0.015342533,0.0,1.5757844,1.5757887,3.4194322,30.895418,30.89534,0.0,-1.0488222,-0.18264326,0.2873325,0.038343906,0.70922756,0.0,36.20482940615415,138.25294729081932,43.61676,87.59177,2.6727252,4.3807955,4.525626,2.819188,0.6299747,-0.2667322,-0.3528112,0.09079848,1.4808161,0.49294993,0.34483108,-2.4811494,gps jamming
465999340,-0.024268795,0.058652103,-0.08210261,0.28112146,0.0,0.0,0.0,-1.0,362048113,1382529174,48002,85099,1.4660001,2.325,0.71,1.2099999,99,12,0.008,0.0050000004,0.007,-0.07700001,2.734358,0.0006570995,3.681681e-06,0.0016918369,8.576137e-05,0.010046004,0.0,0.10158678,0.10158788,0.21281502,2.2462971,2.2462971,0.0,0.04085114,-0.011774828,0.094874695,0.0693984,0.054764718,0.0,36.20481186194402,138.2529179591788,44.501755,85.25074,2.2533476,4.371454,2.6422076,0.13989635,-0.24907976,-0.07887484,-0.06953291,0.047684968,0.43985814,0.40124545,0.14714466,-2.4809122,gps jamming
344598079,0.006758801,0.06782245,-0.07881108,0.26628742,0.0,0.0,0.0,-1.0,362048075,1382529190,49062,86159,1.187,1.881,0.71,1.2099999,104,24,0.017,0.017,0.0,-0.056,0.0,0.010582891,2.8628792e-06,8.510061e-05,0.00047036546,0.01109707,0.0,0.116042994,0.11605082,0.2475231,1.4849058,1.484904,0.0,-0.17521918,-0.13430592,0.022947967,-0.13214087,0.009538427,0.0,36.204806372678256,138.25291845354045,44.577793,86.40776,2.242748,4.3709755,2.031829,0.18425265,-0.32512072,-0.04507478,-0.11859983,-0.04683458,0.38186184,0.39599884,0.14493808,-2.4808526,gps jamming
793458859,-0.00031108526,0.058552306,-0.07697872,0.25449052,0.0,0.0,0.0,-1.0,362048182,1382529187,37693,74789,2.216,3.183,0.77,1.3299999,96,26,0.136,0.011000001,-0.135,-0.09900001,2.139812,0.0015541151,4.948671e-06,0.00038438573,0.00026526197,0.01397633,0.0,0.8455546,0.8455553,1.8732146,5.2807903,5.2807918,0.0,0.18125184,0.05651689,0.13416752,0.12963301,0.18713586,0.0,36.2048183238901,138.2529211965959,53.06234,75.026794,2.8136437,4.172098,0.04199612,0.14508526,-4.1100144,-0.041600555,0.05585735,-0.08793988,0.5717385,0.42783108,0.19113886,-2.3187516,benign flight
827059545,0.27183437,0.058832627,-0.076246016,0.26304996,0.0,0.0,0.0,-1.0,362048179,1382529226,37069,74166,1.9770001,3.0360003,0.77,1.15,103,14,0.003,-0.003,-0.002,-0.022000002,2.139812,0.005793494,6.6921625e-06,0.001750508,0.00051899283,0.011053617,0.0,0.11350618,0.11350739,0.23914705,4.0536056,4.053606,0.0,-0.12821831,-0.094750345,0.102302104,-0.22933558,0.022758484,0.0,36.20481550363444,138.2529224769943,53.116547,74.68059,2.80269,4.1698785,-0.27368775,0.25299057,-4.166032,-0.13555224,-0.061324187,0.033363044,0.52327734,0.40962064,0.15280615,-2.334991,benign flight
453798319,0.05616934,0.06729643,-0.06655103,0.2691717,0.0,0.0,0.0,-1.0,362048144,1382529192,47993,85090,1.46,2.3360002,0.71,1.2099999,100,19,0.021000002,-0.015000001,0.015000001,0.018000001,2.734358,0.004439853,3.9651823e-06,0.00061254884,0.00014461958,0.010021957,0.0,0.10217507,0.10217495,0.21278438,2.2213688,2.2213693,0.0,0.059308954,0.10649434,0.057083454,-0.036379576,0.08961773,0.0,36.20481420551685,138.25292024796053,44.452225,85.276,2.2515333,4.37097,2.902801,0.34525585,-0.19955236,0.0380561,0.034060538,0.08750443,0.43046704,0.39593616,0.15031035,-2.5156493,gps jamming
369951915,0.108895935,0.06400697,-0.07129333,0.2784438,0.0,0.0,0.0,-1.0,362048203,1382529152,48144,85240,1.5940001,2.354,0.84,1.3,106,21,0.051000003,-0.0050000004,-0.051000003,0.05,5.739625,0.0027203488,6.256489e-06,0.0008210845,8.948258e-05,0.0060391948,0.0,0.10086031,0.10086026,0.20866372,2.6352694,2.6352694,0.0,-0.08282138,-0.062302366,0.065446645,0.035953283,-0.07678065,0.0,36.204820906451694,138.2529146035453,51.897217,85.10713,2.7066293,3.9262474,1.7092932,0.2241818,-0.19779406,0.0005320975,-0.0056555476,0.089482374,0.44531715,0.36897156,0.14558847,-2.3851628,gps spoofing
737760771,0.1525431,0.09640221,-0.08043099,0.25678468,0.0,0.0,0.0,-1.0,362048186,1382529203,38414,75511,1.7880001,2.844,0.77,1.3399999,113,40,0.036000002,-0.009000001,-0.035,0.020000001,2.6998765,0.010632518,5.5631463e-06,3.1424617e-05,0.00031056866,0.011690249,0.0,0.101525865,0.10152662,0.21432112,3.301801,3.3018012,0.0,-0.16427687,0.0880363,-0.0129758995,0.067088515,0.16011214,0.0,36.20481915693576,138.25292188071478,52.461983,75.65579,2.798752,4.1697965,0.12864539,0.2046357,-3.5130663,-0.15370898,-0.028215017,-0.010155747,0.49293756,0.4058363,0.15077715,-2.302158,benign flight
750258911,-0.058905937,0.058101665,-0.08609063,0.26217353,0.0,0.0,0.0,-1.0,362048245,1382529139,38157,75254,2.038,3.206,0.77,1.3399999,98,35,0.069000006,-0.066,-0.023000002,-0.018000001,0.24033602,0.009567987,7.2542844e-06,0.0008073591,5.922708e-06,0.012763261,0.0,0.1041548,0.1041587,0.21607274,4.3190327,4.319033,0.0,-0.15784104,0.0962301,0.066039436,-0.0239048,-0.025288522,0.0,36.20482374125682,138.25291378734698,52.76519,75.66405,2.8123703,4.172587,0.6312535,-0.5243828,-3.807107,-0.21442443,0.023528276,0.017567674,0.57978505,0.43920684,0.16431788,-2.3307285,benign flight
350551328,0.08796331,0.10197345,-0.087448314,0.28930172,0.0,0.0,0.0,-1.0,362048192,1382529134,48242,85338,1.9340001,2.7040002,0.84,1.3,100,14,0.047000002,0.022000002,-0.041,0.21000001,5.739625,0.033089906,6.653798e-06,0.001257451,5.2152544e-05,0.0063437903,0.0,0.10395614,0.10395104,0.21441941,3.8831334,3.8831332,0.0,0.0427444,0.29324606,-0.08210084,0.05995691,-0.07115393,0.0,36.20481979548301,138.25291306524733,51.912308,85.07079,2.7174666,3.9271843,1.5805303,0.111289814,-0.22058386,0.056273468,0.14834309,0.061669897,0.50886285,0.37917238,0.15010673,-2.3813114,gps spoofing
373353615,0.03565483,0.068052225,-0.07275571,0.27763793,0.0,0.0,0.0,-1.0,362048209,1382529156,48247,85344,1.5740001,2.3370001,0.84,1.3,100,22,0.07300001,0.072000004,-0.007,-0.021000002,5.739625,0.0007006311,6.1131727e-06,0.0034811741,2.0009671e-05,0.006046224,0.0,0.10086293,0.10086288,0.20866983,2.572957,2.572957,0.0,-0.042032044,-0.0128599005,0.13476053,-0.0023492575,-0.035876185,0.0,36.20482059578688,138.25291544431948,51.92943,85.187744,2.7058692,3.9262748,1.6781036,0.29876134,-0.22990055,-0.038857352,-0.00029370116,0.11921332,0.44054598,0.36926517,0.1456545,-2.3727036,gps spoofing
371397822,0.13694467,0.06199271,-0.08298498,0.27299526,0.0,0.0,0.0,-1.0,362048034,1382529210,49018,86114,1.5090001,2.358,0.71,1.2099999,103,24,0.049000002,0.026,0.041,-0.1,1.4001862,0.00583115,4.575136e-06,2.6035174e-05,0.00046979493,0.012316218,0.0,0.17022063,0.1702168,0.36174366,2.3782797,2.378277,0.0,0.15752634,0.016544377,0.015344428,0.16713047,-0.05998963,0.0,36.20480479745176,138.2529201061924,44.380276,85.88279,2.2568467,4.37246,1.8566719,0.33253583,-0.12760013,-0.004957361,-0.028430175,0.03457766,0.45744628,0.4120621,0.16917254,-2.4910173,gps jamming
465396961,0.13039996,0.054160614,-0.07628945,0.27709386,0.0,0.0,0.0,-1.0,362048113,1382529174,48002,85099,1.4660001,2.325,0.71,1.2099999,99,12,0.008,0.0050000004,0.007,-0.07700001,2.734358,0.013508534,3.6389329e-06,0.00045799254,8.7800676e-05,0.010324734,0.0,0.1060089,0.10601068,0.22132142,2.2784078,2.2784078,0.0,-0.18921052,-0.0939281,0.050339736,0.070718765,0.051183566,0.0,36.2048114314502,138.2529176436048,44.470997,85.22826,2.2544353,4.371679,2.594339,0.11158167,-0.21832438,-0.09007476,-0.021899588,0.04522776,0.44539753,0.40368813,0.1511603,-2.4864352,gps jamming
477096773,0.02541317,0.09317035,-0.06628426,0.26973364,0.0,0.0,0.0,-1.0,362048121,1382529184,48503,85599,1.3610001,2.203,0.71,1.2099999,100,15,0.025,-0.004,0.025,-0.13800001,2.734358,0.006337685,4.463187e-06,0.0030996327,2.9152436e-06,0.009550583,0.0,0.10286045,0.10285838,0.21633375,1.932573,1.9325728,0.0,-0.080983095,-0.1276601,0.1294754,0.0010364056,-0.01186794,0.0,36.2048118290399,138.25291786114138,44.3551,85.31213,2.2468696,4.3703446,2.6544278,0.13662226,-0.101687975,-0.19533752,-0.1656812,0.020025495,0.41359958,0.38880002,0.14820096,-2.4998407,gps jamming
766558502,0.085306875,0.077571064,-0.09503608,0.26219016,0.0,0.0,0.0,-1.0,362048216,1382529181,37957,75053,2.061,3.2670002,0.77,1.3399999,97,16,0.034,-0.024,0.024,-0.046000004,0.24033602,0.00029608895,7.825096e-06,0.0042339913,4.5859837e-05,0.01313185,0.0,0.12429077,0.12429124,0.25747806,4.3908587,4.390859,0.0,-0.030331966,0.023398768,0.16508785,0.0709514,-0.06552076,0.0,36.20482223953383,138.25291756291273,52.740093,75.103836,2.809093,4.171467,0.47141466,-0.18277636,-3.7911766,0.0011510903,0.025162216,0.123921186,0.54861486,0.42265296,0.1667324,-2.3271265,benign flight
357253578,0.03697111,0.06417263,-0.07145245,0.2800596,0.0,0.0,0.0,-1.0,362048207,1382529142,48074,85170,1.807,2.591,0.84,1.3,100,21,0.033,0.008,-0.032,0.014,5.739625,0.0022679004,6.519596e-06,0.0051092478,6.0591603e-05,0.0062082047,0.0,0.115199015,0.1152,0.23961952,3.3862352,3.3862352,0.0,-0.08081768,-0.0060303677,0.17494825,-0.046557784,-0.07162008,0.0,36.20481979823288,138.25291366521935,51.98458,85.18985,2.7126877,3.9265118,1.589891,0.14043832,-0.28575268,-0.032042224,-0.058747005,0.13937995,0.47374266,0.37042245,0.14650972,-2.365859,gps spoofing
693558492,0.08385945,0.09656394,-0.07179534,0.24851383,0.0,0.0,0.0,-1.0,362048292,1382529234,39786,76883,2.9620001,4.236,0.77,1.3399999,100,16,0.257,-0.21800001,0.136,0.0050000004,0.18628335,0.0015894283,6.4692817e-06,6.239669e-05,5.6841953e-05,0.017078977,0.0,0.29149038,0.29148537,0.60741234,9.123542,9.123539,0.0,0.08417777,0.10762145,-0.0307817,-0.113863945,-0.00063723326,0.0,36.20482891822941,138.25292307750234,52.295647,77.115135,2.874604,4.1778855,1.2140517,0.31201667,-3.346731,-0.012742453,0.030118998,-0.049648628,0.8205621,0.48190153,0.22793444,-2.3242922,benign flight
532396894,0.24380103,0.08985124,-0.3935392,0.29822248,0.0,0.0,0.0,-1.0,362048315,1382529278,51398,88495,5.4700003,9.0,0.82,1.37,147,22,0.90200007,0.48800004,-0.758,0.096,2.8430917,0.012369368,4.3391146e-06,6.000184e-07,0.0011666628,0.015197051,0.0,0.8983977,0.8983857,1.8949383,31.04288,31.042818,0.0,0.52708185,0.40151864,0.005331505,0.3233533,0.95153165,0.0,36.20483191324548,138.25294175050922,43.625286,87.68011,2.6666932,4.3806605,4.871811,2.274558,0.62738687,-0.14805,-0.67527294,0.10447269,1.4923648,0.49150223,0.3455021,-2.3745077,gps jamming
